,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
United Nations,,,,,,,,,,,,,,,,,,,,
Population Division,,,,,,,,,,,,,,,,,,,,
Department of Economic and Social Affairs,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
World Population Prospects 2019,,,,,,,,,,,,,,,,,,,,
"File MORT/7-1: Life expectancy at birth (both sexes combined) by region, subregion and country, 1950-2100 (years)",,,,,,,,,,,,,,,,,,,,
"Estimates, 1950 - 2020",,,,,,,,,,,,,,,,,,,,
POP/DB/WPP/Rev.2019/MORT/F07-1,,,,,,,,,,,,,,,,,,,,
"ý August 2019 by United Nations, made available under a Creative Commons license CC BY 3.0 IGO: http://creativecommons.org/licenses/by/3.0/igo/",,,,,,,,,,,,,,,,,,,,
"Suggested citation: United Nations, Department of Economic and Social Affairs, Population Division (2019). World Population Prospects 2019, Online Edition. Rev. 1.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,Life expectancy at birth for both sexes combined (years),,,,,,,,,,,,,
Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,1950-1955,1955-1960,1960-1965,1965-1970,1970-1975,1975-1980,1980-1985,1985-1990,1990-1995,1995-2000,2000-2005,2005-2010,2010-2015,2015-2020
122,Estimates,Nepal,,524,Country/Area,5501,34.53,34.98,36.57,39.44,42.33,45.18,48.52,52.28,56.56,60.50,63.87,66.47,68.61,70.31
123,Estimates,Pakistan,,586,Country/Area,5501,37.45,42.86,47.45,51.11,53.93,55.95,57.70,59.33,60.82,62.16,63.44,64.49,66.02,67.02
124,Estimates,Sri Lanka,,144,Country/Area,5501,54.51,58.30,60.26,62.93,65.14,66.96,69.08,68.91,70.02,69.06,73.90,74.93,75.89,76.73
125,Estimates,EASTERN AND SOUTH-EASTERN ASIA,,1832,SDG region,1828,45.41,47.08,48.02,56.49,61.17,64.11,66.71,68.31,69.20,70.40,71.97,73.44,74.88,76.26
126,Estimates,Eastern Asia,,906,Subregion,1832,45.44,46.69,47.03,57.04,62.84,66.52,68.71,69.89,70.53,71.67,73.45,74.89,76.34,77.76
127,Estimates,China,8,156,Country/Area,906,43.83,44.47,44.55,55.47,61.68,65.51,67.75,68.92,69.37,70.58,72.26,73.68,75.14,76.62
128,Estimates,"China, Hong Kong SAR",9,344,Country/Area,906,63.15,65.88,68.81,70.85,72.49,73.76,75.61,76.96,78.04,79.98,81.41,82.43,83.40,84.63
129,Estimates,"China, Macao SAR",10,446,Country/Area,906,60.98,63.58,66.01,68.12,70.64,73.02,74.82,76.54,78.05,79.75,80.97,82.07,83.29,84.04
130,Estimates,"China, Taiwan Province of China",11,158,Country/Area,906,58.16,62.92,65.01,66.91,69.33,70.78,72.13,73.36,74.42,75.22,76.94,78.20,79.26,80.19
131,Estimates,Dem. People's Republic of Korea,,408,Country/Area,906,37.59,49.88,51.63,57.24,61.73,65.03,67.06,68.59,70.03,63.50,68.06,68.44,70.79,71.96
132,Estimates,Japan,,392,Country/Area,906,62.80,66.40,69.16,71.41,73.28,75.40,77.01,78.53,79.42,80.51,81.80,82.65,83.32,84.43
133,Estimates,Mongolia,,496,Country/Area,906,43.18,46.09,50.73,53.87,56.43,56.85,57.30,59.60,60.77,61.82,64.08,66.14,68.47,69.55
134,Estimates,Republic of Korea,,410,Country/Area,906,41.93,52.87,56.26,59.29,63.10,65.00,67.38,70.34,72.85,74.95,77.17,79.47,81.27,82.77
135,Estimates,South-Eastern Asia,,920,Subregion,1832,45.72,49.24,52.15,54.63,55.83,57.26,61.22,63.53,65.31,66.71,67.91,69.62,71.17,72.46
136,Estimates,Brunei Darussalam,,96,Country/Area,920,50.93,52.48,57.47,61.09,63.89,66.38,68.28,69.54,70.83,72.11,73.46,74.43,75.00,75.66
137,Estimates,Cambodia,,116,Country/Area,920,40.32,41.05,41.39,41.97,37.84,14.49,45.08,52.04,54.27,56.41,60.78,65.12,67.61,69.44
138,Estimates,Indonesia,,360,Country/Area,920,41.76,45.08,48.18,51.05,54.02,56.69,59.21,61.28,63.31,65.15,66.40,68.33,70.01,71.41
139,Estimates,Lao People's Democratic Republic,,418,Country/Area,920,40.93,42.44,43.97,45.48,47.04,48.40,49.89,52.37,54.43,57.38,60.20,62.99,65.49,67.44
140,Estimates,Malaysia,12,458,Country/Area,920,54.95,58.53,61.24,63.45,65.64,67.19,68.99,70.17,71.47,72.14,73.09,74.03,74.96,75.93
141,Estimates,Myanmar,,104,Country/Area,920,36.37,40.93,43.70,47.49,49.84,51.91,53.91,55.98,57.65,59.26,60.87,62.44,64.68,66.76
142,Estimates,Philippines,,608,Country/Area,920,56.49,59.83,62.00,62.94,63.23,63.24,64.27,65.24,67.51,68.64,68.86,69.45,70.23,71.04
143,Estimates,Singapore,,702,Country/Area,920,60.23,64.05,66.44,67.24,69.10,71.03,72.90,74.93,76.69,77.01,79.18,81.22,82.30,83.39
144,Estimates,Thailand,,764,Country/Area,920,50.81,53.30,56.05,58.18,60.66,63.31,65.74,69.77,70.15,70.30,71.22,73.15,75.18,76.83
145,Estimates,Timor-Leste,,626,Country/Area,920,29.97,32.48,34.98,37.49,39.95,31.18,39.92,46.45,50.46,56.68,61.14,66.16,67.67,69.15
146,Estimates,Viet Nam,,704,Country/Area,920,53.50,57.26,60.48,62.33,57.75,66.10,68.05,69.78,71.25,72.52,73.50,74.59,74.96,75.27
147,Estimates,LATIN AMERICA AND THE CARIBBEAN,,1830,SDG region,1828,51.40,54.24,56.79,58.95,61.23,63.33,65.29,67.15,68.96,70.67,72.25,73.45,74.44,75.24
148,Estimates,Caribbean,,915,Subregion,1830,52.11,55.34,58.12,60.62,62.75,64.43,65.51,66.68,67.53,68.74,69.74,70.83,71.63,72.53
149,Estimates,Antigua and Barbuda,,28,Country/Area,915,57.37,60.45,63.30,65.24,66.36,67.67,69.33,70.88,72.11,73.34,74.50,75.46,76.14,76.82
150,Estimates,Aruba,13,533,Country/Area,915,60.44,64.38,66.58,68.22,70.04,71.55,72.87,73.32,73.56,73.69,73.97,74.67,75.37,76.08
151,Estimates,Bahamas,,44,Country/Area,915,63.10,64.28,65.08,65.53,66.29,67.26,67.80,69.31,70.97,71.72,72.00,72.01,72.47,73.73
152,Estimates,Barbados,,52,Country/Area,915,55.60,62.15,66.07,68.05,69.22,71.13,73.19,74.28,75.17,76.56,77.63,78.11,78.60,79.02
153,Estimates,Cuba,,192,Country/Area,915,59.40,62.35,65.35,68.48,70.97,73.09,74.23,74.64,74.78,76.17,77.16,78.11,78.46,78.69
154,Estimates,Cura_ao,13,531,Country/Area,915,60.65,64.34,66.48,68.16,69.91,72.15,73.66,74.44,74.54,74.58,75.00,76.12,77.77,78.63
155,Estimates,Dominican Republic,,214,Country/Area,915,45.99,49.78,53.33,56.56,59.50,61.87,63.77,65.61,67.46,68.78,70.08,71.45,72.62,73.81
156,Estimates,Grenada,,308,Country/Area,915,58.57,61.07,63.26,64.93,66.24,67.47,68.21,68.85,70.49,72.11,72.96,73.08,72.60,72.39
157,Estimates,Guadeloupe,2,312,Country/Area,915,53.34,57.19,60.52,63.64,66.20,68.64,70.82,72.80,74.59,76.27,77.85,79.39,80.56,81.84
158,Estimates,Haiti,,332,Country/Area,915,37.48,40.62,42.75,44.94,47.21,50.07,51.77,53.47,55.03,56.57,57.74,59.65,61.41,63.52
159,Estimates,Jamaica,,388,Country/Area,915,59.55,63.63,65.53,67.22,68.60,70.18,71.32,72.37,73.91,74.13,74.12,74.15,73.98,74.33
160,Estimates,Martinique,2,474,Country/Area,915,55.57,58.88,61.86,64.65,67.26,69.70,71.88,73.86,75.68,77.37,78.94,80.11,81.20,82.27
161,Estimates,Puerto Rico,14,630,Country/Area,915,63.53,67.91,69.13,70.75,72.35,73.54,73.92,74.59,73.85,74.89,76.79,77.94,79.14,79.85
162,Estimates,Saint Lucia,,662,Country/Area,915,50.43,54.57,58.82,62.44,64.71,67.20,68.93,70.39,71.71,72.87,73.71,74.51,75.20,75.99
163,Estimates,Saint Vincent and the Grenadines,,670,Country/Area,915,53.47,57.45,60.76,62.83,64.52,66.44,68.67,70.18,70.74,70.70,71.01,71.64,71.89,72.36
164,Estimates,Trinidad and Tobago,,780,Country/Area,915,58.05,60.94,63.22,64.35,65.04,66.12,66.91,67.75,68.38,68.90,70.05,71.34,72.48,73.31
165,Estimates,United States Virgin Islands,14,850,Country/Area,915,62.90,65.50,66.83,68.30,69.79,71.15,72.30,73.60,74.82,76.08,77.09,77.82,79.41,80.32
166,Estimates,Central America,,916,Subregion,1830,49.11,53.23,56.44,58.59,61.01,63.55,65.89,68.30,70.52,72.23,74.01,74.40,74.59,74.91
167,Estimates,Belize,,84,Country/Area,916,55.92,58.64,61.35,64.26,66.72,68.66,70.35,71.46,70.57,68.59,69.58,70.69,73.40,74.37
168,Estimates,Costa Rica,,188,Country/Area,916,56.00,58.75,61.99,64.61,67.18,70.52,73.45,75.11,76.08,77.04,77.81,78.42,79.16,80.00
169,Estimates,El Salvador,,222,Country/Area,916,44.62,48.13,51.59,53.94,55.76,56.22,57.16,61.57,66.08,68.02,69.57,70.62,71.82,72.99
170,Estimates,Guatemala,,320,Country/Area,916,42.92,45.46,48.01,50.93,53.97,56.19,58.40,60.98,63.60,66.55,68.94,70.50,72.44,73.94
171,Estimates,Honduras,,340,Country/Area,916,41.79,44.59,48.00,51.05,54.09,57.71,61.59,65.45,67.73,69.88,71.36,72.66,73.94,74.99
172,Estimates,Mexico,,484,Country/Area,916,50.69,55.26,58.46,60.29,62.57,65.30,67.72,69.83,71.81,73.34,75.11,75.18,74.94,74.98
173,Estimates,Nicaragua,,558,Country/Area,916,42.31,45.42,48.60,51.84,55.06,57.40,59.40,62.38,66.10,68.35,70.53,71.73,73.10,74.15
174,Estimates,Panama,,591,Country/Area,916,56.81,59.51,62.15,64.36,66.74,69.22,70.99,72.37,73.54,74.60,75.49,76.31,77.29,78.24
175,Estimates,South America,,931,Subregion,1830,52.13,54.46,56.75,58.88,61.13,63.11,65.03,66.81,68.59,70.32,71.90,73.40,74.68,75.63
176,Estimates,Argentina,,32,Country/Area,931,62.57,64.58,65.30,65.83,67.27,68.71,70.20,71.05,72.16,73.12,74.02,74.87,75.68,76.45
177,Estimates,Bolivia (Plurinational State of),,68,Country/Area,931,39.64,41.04,42.67,44.54,46.67,49.07,51.71,54.59,57.66,60.89,63.94,66.62,69.26,71.08
178,Estimates,Brazil,,76,Country/Area,931,50.83,52.95,55.38,57.80,59.94,61.77,63.50,65.35,67.34,69.25,70.96,72.80,74.34,75.56
179,Estimates,Chile,,152,Country/Area,931,54.58,56.31,58.25,60.76,63.89,67.33,70.53,72.68,74.22,75.66,77.02,78.19,79.29,79.96
180,Estimates,Colombia,,170,Country/Area,931,51.83,55.74,58.55,60.94,63.35,65.67,68.03,69.39,70.19,72.13,73.65,74.83,75.99,77.02
181,Estimates,Ecuador,,218,Country/Area,931,48.59,51.52,54.39,56.91,59.51,62.09,64.96,67.69,69.98,71.87,73.53,74.59,75.59,76.70
182,Estimates,French Guiana,2,254,Country/Area,931,53.32,56.14,59.53,64.37,65.73,66.54,69.20,71.06,72.75,74.24,76.29,78.04,79.31,79.73
183,Estimates,Guyana,,328,Country/Area,931,58.83,59.81,60.69,61.55,61.96,62.31,62.68,62.98,63.69,64.56,66.00,67.37,68.69,69.71
184,Estimates,Paraguay,,600,Country/Area,931,62.73,63.30,64.47,65.04,65.73,66.56,67.45,68.02,69.11,69.94,71.17,72.13,73.16,74.08
185,Estimates,Peru,,604,Country/Area,931,44.11,46.44,49.64,52.22,56.15,58.84,61.67,64.62,67.63,70.03,72.06,73.66,75.11,76.41
186,Estimates,Suriname,,740,Country/Area,931,55.98,58.68,60.51,62.12,63.63,64.77,66.32,67.15,67.62,67.82,68.06,69.82,70.93,71.49
187,Estimates,Uruguay,,858,Country/Area,931,66.11,67.11,68.34,68.55,68.77,69.59,70.98,72.12,73.03,74.23,75.23,76.38,77.05,77.70
188,Estimates,Venezuela (Bolivarian Republic of),,862,Country/Area,931,55.47,58.40,61.18,63.60,66.15,67.84,69.14,70.21,71.03,71.62,72.57,72.99,73.07,72.13
189,Estimates,AUSTRALIA/NEW ZEALAND,,927,SDG region,1828,69.45,70.47,70.93,70.92,71.76,73.41,74.85,75.88,77.46,78.63,80.12,81.28,82.19,83.01
190,Estimates,Australia,15,36,Country/Area,927,69.39,70.43,70.88,70.84,71.76,73.59,75.09,76.19,77.69,78.84,80.34,81.48,82.36,83.20
191,Estimates,New Zealand,16,554,Country/Area,927,69.77,70.69,71.18,71.27,71.78,72.63,73.77,74.45,76.35,77.57,79.07,80.32,81.32,82.06
192,Estimates,OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),,1835,SDG region,1828,38.26,42.08,45.13,48.51,51.71,54.72,57.26,58.76,60.15,61.33,62.39,63.71,64.99,66.29
193,Estimates,Melanesia,,928,Subregion,1835,36.56,40.35,43.47,46.97,50.34,53.55,56.17,57.67,59.07,60.29,61.35,62.72,64.07,65.39
194,Estimates,Fiji,,242,Country/Area,928,55.47,59.58,61.54,62.48,62.51,63.47,64.51,65.39,65.24,65.22,66.19,66.38,66.95,67.27
195,Estimates,New Caledonia,2,540,Country/Area,928,50.74,54.60,58.03,61.04,63.69,66.02,68.07,69.88,71.45,72.87,74.11,75.18,76.33,77.28
196,Estimates,Papua New Guinea,,598,Country/Area,928,34.05,37.46,40.44,44.07,47.74,51.16,54.03,55.63,57.32,58.74,59.80,61.32,62.73,64.15
197,Estimates,Solomon Islands,,90,Country/Area,928,41.94,46.07,50.16,54.14,58.14,61.33,63.21,64.06,64.79,66.49,68.38,69.89,71.43,72.77
198,Estimates,Vanuatu,,548,Country/Area,928,45.04,47.70,50.28,53.12,55.77,58.52,61.35,63.79,65.48,66.76,67.90,68.74,69.49,70.25
199,Estimates,Micronesia,,954,Subregion,1835,51.51,53.58,55.76,57.91,59.96,61.74,63.29,64.79,66.31,67.90,69.49,70.62,71.82,73.14
200,Estimates,Guam,14,316,Country/Area,954,57.13,59.67,62.24,64.57,66.66,68.45,70.00,71.34,72.54,74.09,75.92,77.36,78.50,79.77
201,Estimates,Kiribati,,296,Country/Area,954,43.63,45.90,48.30,51.08,53.42,55.24,56.70,58.55,60.69,62.31,63.90,65.04,66.54,67.99
202,Estimates,Micronesia (Fed. States of),,583,Country/Area,954,51.30,53.42,55.62,57.80,59.85,61.70,62.76,63.29,63.89,64.23,64.98,66.02,66.89,67.70
203,Estimates,Polynesia,17,957,Subregion,1835,53.31,56.68,58.52,60.30,62.11,63.82,66.13,67.52,68.64,69.81,71.16,72.56,73.67,74.73
204,Estimates,French Polynesia,2,258,Country/Area,957,48.94,54.86,57.11,59.28,61.04,62.85,66.29,67.98,69.46,71.43,73.15,74.99,76.14,77.38
205,Estimates,Samoa,,882,Country/Area,957,54.47,56.17,57.61,59.11,60.78,62.58,64.48,65.77,66.76,67.86,69.67,71.00,72.25,73.11
206,Estimates,Tonga,,776,Country/Area,957,56.96,58.93,60.87,63.03,64.86,66.27,67.46,68.56,69.18,69.47,69.83,69.86,70.31,70.74
207,Estimates,EUROPE AND NORTHERN AMERICA,,1829,SDG region,1828,64.97,67.82,69.48,70.17,70.85,71.61,72.36,73.41,73.50,74.07,74.79,76.16,77.75,78.53
208,Estimates,EUROPE,,917,SDG subregion,1829,63.69,67.13,69.21,70.05,70.62,71.05,71.66,72.84,72.67,73.11,73.80,75.30,77.18,78.33
209,Estimates,Eastern Europe,,923,Subregion,917,60.36,65.52,68.40,69.04,69.16,68.75,68.64,69.80,68.30,67.84,67.91,69.52,72.19,73.75
210,Estimates,Belarus,,112,Country/Area,923,60.69,66.31,69.10,70.36,70.52,70.42,70.15,71.37,69.45,67.44,67.83,69.26,72.45,74.49
211,Estimates,Bulgaria,,100,Country/Area,923,62.32,66.77,70.27,70.90,71.07,71.10,71.24,71.40,71.12,70.97,72.20,73.14,74.25,74.85
212,Estimates,Czechia,,203,Country/Area,923,66.87,69.58,70.35,69.98,70.04,70.63,70.78,71.45,72.49,74.22,75.53,76.99,78.16,79.15
213,Estimates,Hungary,,348,Country/Area,923,64.01,66.91,68.79,69.45,69.40,69.59,69.08,69.43,69.41,70.88,72.53,73.74,75.25,76.63
214,Estimates,Poland,,616,Country/Area,923,61.44,65.89,68.31,69.79,70.29,70.36,70.70,70.73,71.15,72.72,74.60,75.56,77.15,78.46
215,Estimates,Republic of Moldova,18,498,Country/Area,923,59.04,61.07,62.87,64.64,65.18,65.16,65.10,67.53,67.30,66.61,67.62,68.27,70.97,71.68
216,Estimates,Romania,,642,Country/Area,923,61.14,63.29,67.78,67.34,69.03,69.59,69.73,69.52,69.61,69.71,71.47,73.08,74.94,75.83
217,Estimates,Russian Federation,,643,Country/Area,923,58.52,64.80,67.88,68.48,68.31,67.57,67.47,69.13,66.58,65.70,64.95,67.14,70.27,72.29
218,Estimates,Slovakia,,703,Country/Area,923,64.43,68.65,70.63,70.32,70.07,70.48,70.63,70.96,71.60,72.74,73.82,74.77,76.23,77.31
219,Estimates,Ukraine,19,804,Country/Area,923,61.82,67.10,69.69,70.67,70.58,69.67,69.17,70.55,68.72,67.35,67.46,67.89,70.91,71.82
220,Estimates,Northern Europe,,924,Subregion,917,68.87,70.49,71.17,71.86,72.36,73.04,74.05,74.92,75.66,76.66,77.93,79.16,80.47,81.02
221,Estimates,Channel Islands,20,830,Country/Area,924,69.23,70.46,70.92,71.60,72.07,72.86,74.04,74.94,76.08,78.32,79.62,80.93,81.97,82.84
222,Estimates,Denmark,21,208,Country/Area,924,71.06,72.07,72.40,72.93,73.63,74.24,74.44,74.75,75.23,76.14,77.34,78.58,80.14,80.68
223,Estimates,Estonia,,233,Country/Area,924,61.79,66.94,69.38,70.32,70.26,69.42,69.31,70.33,68.48,69.44,71.59,73.78,76.76,78.46
224,Estimates,Finland,22,246,Country/Area,924,66.40,68.19,69.07,69.72,70.94,72.72,74.33,74.79,75.84,77.14,78.40,79.54,80.70,81.64
225,Estimates,Iceland,,352,Country/Area,924,72.24,73.22,73.51,73.65,74.20,76.33,76.85,77.61,78.53,79.10,80.69,81.39,82.19,82.77
226,Estimates,Ireland,,372,Country/Area,924,66.88,69.14,70.12,70.75,71.23,72.00,73.18,74.22,75.35,76.04,77.84,79.68,80.61,82.05
227,Estimates,Latvia,,428,Country/Area,924,62.40,67.58,70.09,70.48,69.98,68.91,69.07,70.41,67.66,68.70,70.75,71.55,74.13,75.05
228,Estimates,Lithuania,,440,Country/Area,924,60.83,66.87,69.88,71.29,71.19,70.67,70.53,71.57,69.73,70.27,71.64,71.87,73.99,75.65
229,Estimates,Norway,23,578,Country/Area,924,72.80,73.48,73.47,73.91,74.43,75.30,76.01,76.28,77.29,78.29,79.33,80.60,81.61,82.18
230,Estimates,Sweden,,752,Country/Area,924,71.86,72.89,73.50,74.12,74.79,75.34,76.40,77.16,78.17,79.30,80.13,81.06,81.92,82.57
231,Estimates,United Kingdom,24,826,Country/Area,924,69.41,70.61,71.04,71.71,72.21,73.01,74.19,75.14,76.24,77.17,78.41,79.69,80.87,81.15
232,Estimates,Southern Europe,,925,Subregion,917,63.75,66.26,68.24,69.79,71.31,72.74,74.08,75.31,76.22,77.48,78.75,80.03,81.16,82.07
233,Estimates,Albania,,8,Country/Area,925,55.26,59.31,64.85,66.24,67.69,69.70,70.61,71.98,71.69,73.03,74.82,75.64,77.49,78.38
234,Estimates,Bosnia and Herzegovina,,70,Country/Area,925,53.67,58.46,61.93,64.73,67.56,69.88,70.73,71.96,70.13,73.60,74.81,75.53,76.52,77.18
235,Estimates,Croatia,,191,Country/Area,925,61.27,63.64,65.73,67.48,69.06,69.92,70.60,71.89,72.81,74.57,74.94,76.10,77.45,78.25
236,Estimates,Greece,,300,Country/Area,925,65.75,67.17,69.25,70.13,71.83,72.85,74.52,75.66,77.38,78.08,79.12,80.01,81.08,81.98
237,Estimates,Italy,,380,Country/Area,925,66.52,68.44,69.69,70.94,72.22,73.55,74.88,76.38,77.47,78.80,80.29,81.51,82.36,83.28
238,Estimates,Malta,,470,Country/Area,925,65.82,68.77,69.80,70.78,71.91,72.73,73.70,76.03,77.60,78.60,79.47,80.29,81.45,82.29
239,Estimates,Montenegro,,499,Country/Area,925,59.77,62.11,65.60,68.35,71.27,72.53,73.63,74.23,74.73,73.39,73.39,74.19,76.08,76.65
240,Estimates,North Macedonia,,807,Country/Area,925,54.90,58.96,62.12,65.02,67.31,68.45,68.91,70.67,71.54,72.65,73.78,74.17,75.16,75.60
241,Estimates,Portugal,,620,Country/Area,925,60.32,62.36,64.45,66.36,68.33,70.41,72.53,74.04,74.90,76.00,77.59,79.28,80.62,81.75
242,Estimates,Serbia,25,688,Country/Area,925,59.12,61.60,64.26,66.72,68.53,69.54,70.20,71.14,71.74,71.91,72.31,73.44,74.75,75.77
243,Estimates,Slovenia,,705,Country/Area,925,65.61,67.89,69.15,69.19,69.82,70.98,71.23,72.68,73.74,75.26,76.65,78.55,80.14,81.08
244,Estimates,Spain,26,724,Country/Area,925,64.59,67.74,69.91,71.38,72.66,74.41,76.11,76.86,77.63,78.78,79.91,81.22,82.51,83.36
245,Estimates,Western Europe,,926,Subregion,917,67.81,69.40,70.51,71.15,71.85,73.03,74.24,75.55,76.58,77.78,78.99,80.23,81.09,81.72
246,Estimates,Austria,,40,Country/Area,926,66.54,68.02,69.66,70.14,70.80,72.14,73.28,75.00,76.15,77.53,78.92,80.13,80.99,81.35
247,Estimates,Belgium,,56,Country/Area,926,67.81,69.46,70.30,70.71,71.50,72.66,73.91,75.27,76.40,77.39,78.38,79.57,80.52,81.39
248,Estimates,France,27,250,Country/Area,926,67.27,69.39,70.75,71.46,72.43,73.66,74.77,76.13,77.35,78.45,79.60,80.95,81.94,82.46
249,Estimates,Germany,,276,Country/Area,926,67.52,68.91,69.98,70.67,71.15,72.30,73.65,74.99,75.98,77.31,78.62,79.73,80.45,81.10
250,Estimates,Luxembourg,,442,Country/Area,926,65.98,67.54,69.12,69.78,70.25,71.44,72.88,74.50,75.77,76.99,78.32,79.51,81.15,82.00
251,Estimates,Netherlands,28,528,Country/Area,926,71.93,72.94,73.46,73.64,74.11,75.17,76.14,76.72,77.26,77.84,78.67,80.18,81.31,82.06
252,Estimates,Switzerland,,756,Country/Area,926,69.34,70.71,71.59,72.58,73.71,75.19,76.09,77.23,77.93,79.23,80.49,81.78,82.69,83.56
253,Estimates,NORTHERN AMERICA,,918,SDG subregion,1829,68.71,69.70,70.20,70.51,71.56,73.35,74.51,75.07,75.85,76.68,77.42,78.44,79.23,79.15
254,Estimates,Canada,,124,Country/Area,918,69.05,70.32,71.35,72.15,73.01,74.31,75.86,76.83,77.75,78.58,79.69,80.76,81.79,82.22
255,Estimates,United States of America,29,840,Country/Area,918,68.71,69.66,70.11,70.36,71.43,73.25,74.37,74.89,75.65,76.47,77.18,78.19,78.94,78.81
