,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
United Nations,,,,,,,,,,,,,,,,,,,,
Population Division,,,,,,,,,,,,,,,,,,,,
Department of Economic and Social Affairs,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
World Population Prospects 2019,,,,,,,,,,,,,,,,,,,,
"File MORT/1-1: Infant mortality rate (both sexes combined) by region, subregion and country, 1950-2100 (infant deaths per 1,000 live births)",,,,,,,,,,,,,,,,,,,,
"Estimates, 1950 - 2020",,,,,,,,,,,,,,,,,,,,
POP/DB/WPP/Rev.2019/MORT/F01-1,,,,,,,,,,,,,,,,,,,,
"ý August 2019 by United Nations, made available under a Creative Commons license CC BY 3.0 IGO: http://creativecommons.org/licenses/by/3.0/igo/",,,,,,,,,,,,,,,,,,,,
"Suggested citation: United Nations, Department of Economic and Social Affairs, Population Division (2019). World Population Prospects 2019, Online Edition. Rev. 1.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Infant mortality rate, 1q0, for both sexes combined (infant deaths per 1,000 live births)",,,,,,,,,,,,,
Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,1950-1955,1955-1960,1960-1965,1965-1970,1970-1975,1975-1980,1980-1985,1985-1990,1990-1995,1995-2000,2000-2005,2005-2010,2010-2015,2015-2020
113,Estimates,Turkmenistan,,795,Country/Area,5500,   150,   140,   130,   120,   110,   101,   91,   81,   75,   68,   62,   54,   47,   43
114,Estimates,Uzbekistan,,860,Country/Area,5500,   124,   115,   105,   94,   84,   78,   71,   65,   59,   55,   49,   41,   28,   21
115,Estimates,Southern Asia,,5501,Subregion,921,   191,   173,   158,   148,   139,   122,   107,   94,   83,   73,   62,   52,   42,   36
116,Estimates,Afghanistan,,4,Country/Area,5501,   276,   254,   230,   211,   192,   172,   150,   129,   110,   96,   85,   72,   60,   52
117,Estimates,Bangladesh,,50,Country/Area,5501,   211,   182,   161,   150,   168,   138,   124,   107,   88,   70,   55,   43,   33,   27
118,Estimates,Bhutan,,64,Country/Area,5501,   246,   225,   202,   176,   151,   131,   110,   92,   76,   62,   52,   39,   30,   24
119,Estimates,India,,356,Country/Area,5501,   181,   166,   155,   146,   136,   121,   106,   93,   82,   71,   60,   49,   39,   32
120,Estimates,Iran (Islamic Republic of),,364,Country/Area,5501,   220,   198,   175,   154,   124,   95,   71,   50,   39,   32,   25,   19,   15,   13
121,Estimates,Maldives,,462,Country/Area,5501,   268,   247,   222,   191,   157,   121,   95,   76,   60,   44,   27,   15,   9,   7
122,Estimates,Nepal,,524,Country/Area,5501,   224,   221,   208,   187,   167,   149,   129,   109,   87,   68,   54,   43,   34,   28
123,Estimates,Pakistan,,586,Country/Area,5501,   250,   204,   172,   150,   137,   127,   119,   110,   101,   92,   83,   76,   68,   61
124,Estimates,Sri Lanka,,144,Country/Area,5501,   89,   74,   61,   53,   44,   36,   29,   24,   20,   16,   12,   10,   9,   8
125,Estimates,EASTERN AND SOUTH-EASTERN ASIA,,1832,SDG region,1828,   129,   123,   121,   89,   71,   59,   49,   44,   41,   35,   28,   21,   16,   13
126,Estimates,Eastern Asia,,906,Subregion,1832,   123,   122,   125,   87,   66,   50,   41,   40,   38,   32,   25,   17,   12,   9
127,Estimates,China,8,156,Country/Area,906,   129,   131,   135,   94,   72,   55,   45,   42,   41,   35,   27,   18,   12,   10
128,Estimates,"China, Hong Kong SAR",9,344,Country/Area,906,   62,   46,   34,   25,   17,   13,   9,   7,   5,   4,   3,   2,   2,   1
129,Estimates,"China, Macao SAR",10,446,Country/Area,906,   66,   56,   44,   35,   26,   20,   15,   11,   9,   6,   5,   4,   3,   3
130,Estimates,"China, Taiwan Province of China",11,158,Country/Area,906,   79,   57,   48,   40,   15,   11,   8,   6,   5,   7,   6,   5,   4,   4
131,Estimates,Dem. People's Republic of Korea,,408,Country/Area,906,   121,   83,   79,   58,   45,   36,   31,   27,   42,   58,   28,   27,   19,   14
132,Estimates,Japan,,392,Country/Area,906,   48,   36,   25,   16,   12,   8,   6,   5,   4,   4,   3,   3,   2,   2
133,Estimates,Mongolia,,496,Country/Area,906,   183,   164,   134,   119,   106,   104,   102,   92,   68,   54,   41,   31,   23,   18
134,Estimates,Republic of Korea,,410,Country/Area,906,   159,   96,   73,   57,   39,   34,   25,   16,   10,   7,   5,   4,   3,   2
135,Estimates,South-Eastern Asia,,920,Subregion,1832,   151,   128,   111,   96,   85,   79,   67,   56,   47,   40,   34,   29,   24,   19
136,Estimates,Brunei Darussalam,,96,Country/Area,920,   108,   101,   64,   44,   33,   22,   13,   11,   11,   10,   10,   9,   9,   8
137,Estimates,Cambodia,,116,Country/Area,920,   142,   135,   134,   132,   139,   319,   152,   86,   86,   86,   66,   45,   30,   24
138,Estimates,Indonesia,,360,Country/Area,920,   184,   159,   139,   121,   105,   91,   79,   68,   56,   45,   37,   30,   25,   19
139,Estimates,Lao People's Democratic Republic,,418,Country/Area,920,   176,   167,   156,   147,   138,   130,   122,   108,   98,   83,   70,   58,   47,   39
140,Estimates,Malaysia,12,458,Country/Area,920,   102,   80,   60,   46,   38,   29,   21,   16,   12,   10,   8,   7,   6,   6
141,Estimates,Myanmar,,104,Country/Area,920,   213,   174,   156,   123,   111,   100,   90,   81,   73,   65,   58,   52,   44,   38
142,Estimates,Philippines,,608,Country/Area,920,   85,   72,   62,   57,   55,   54,   52,   45,   36,   31,   28,   25,   24,   20
143,Estimates,Singapore,,702,Country/Area,920,   61,   43,   29,   24,   19,   13,   9,   5,   5,   4,   3,   2,   2,   2
144,Estimates,Thailand,,764,Country/Area,920,   127,   109,   92,   78,   63,   51,   42,   33,   26,   21,   17,   13,   10,   8
145,Estimates,Timor-Leste,,626,Country/Area,920,   264,   241,   221,   201,   183,   253,   183,   141,   118,   90,   69,   53,   45,   37
146,Estimates,Viet Nam,,704,Country/Area,920,   103,   81,   67,   57,   54,   46,   41,   37,   34,   28,   24,   19,   18,   17
147,Estimates,LATIN AMERICA AND THE CARIBBEAN,,1830,SDG region,1828,   126,   113,   101,   91,   80,   70,   59,   48,   38,   31,   25,   20,   17,   15
148,Estimates,Caribbean,,915,Subregion,1830,   124,   110,   96,   86,   76,   70,   65,   55,   48,   42,   37,   35,   33,   31
149,Estimates,Antigua and Barbuda,,28,Country/Area,915,   78,   64,   50,   42,   39,   37,   34,   28,   21,   15,   11,   9,   7,   5
150,Estimates,Aruba,13,533,Country/Area,915,   69,   52,   42,   36,   29,   25,   20,   19,   19,   18,   18,   16,   15,   14
151,Estimates,Bahamas,,44,Country/Area,915,   37,   32,   28,   25,   26,   26,   24,   21,   17,   14,   13,   11,   8,   6
152,Estimates,Barbados,,52,Country/Area,915,   122,   79,   55,   43,   34,   26,   20,   17,   13,   12,   13,   13,   11,   10
153,Estimates,Cuba,,192,Country/Area,915,   81,   70,   59,   50,   38,   22,   18,   13,   10,   8,   6,   5,   5,   4
154,Estimates,Cura_ao,13,531,Country/Area,915,   66,   50,   41,   34,   27,   22,   18,   17,   15,   15,   15,   13,   10,   9
155,Estimates,Dominican Republic,,214,Country/Area,915,   153,   139,   124,   109,   96,   86,   75,   63,   50,   41,   35,   30,   27,   26
156,Estimates,Grenada,,308,Country/Area,915,   77,   67,   57,   47,   38,   29,   21,   19,   16,   14,   13,   12,   14,   15
157,Estimates,Guadeloupe,2,312,Country/Area,915,   80,   65,   52,   42,   33,   27,   21,   17,   14,   11,   9,   7,   6,   5
158,Estimates,Haiti,,332,Country/Area,915,   221,   195,   181,   167,   148,   132,   120,   105,   92,   79,   69,   64,   61,   54
159,Estimates,Jamaica,,388,Country/Area,915,   83,   67,   56,   47,   41,   35,   31,   27,   24,   20,   18,   17,   15,   12
160,Estimates,Martinique,2,474,Country/Area,915,   81,   66,   55,   45,   35,   28,   22,   17,   14,   11,   9,   8,   6,   6
161,Estimates,Puerto Rico,14,630,Country/Area,915,   63,   51,   45,   33,   25,   20,   17,   14,   12,   11,   8,   7,   6,   5
162,Estimates,Saint Lucia,,662,Country/Area,915,   118,   102,   81,   62,   47,   30,   23,   20,   18,   16,   16,   16,   16,   12
163,Estimates,Saint Vincent and the Grenadines,,670,Country/Area,915,   116,   103,   88,   73,   61,   50,   34,   23,   19,   19,   20,   19,   17,   15
164,Estimates,Trinidad and Tobago,,780,Country/Area,915,   70,   60,   52,   46,   42,   37,   32,   30,   28,   29,   29,   28,   26,   22
165,Estimates,United States Virgin Islands,14,850,Country/Area,915,   58,   47,   41,   35,   30,   25,   22,   18,   15,   13,   12,   11,   9,   8
166,Estimates,Central America,,916,Subregion,1830,   129,   111,   97,   87,   76,   64,   54,   44,   37,   28,   23,   20,   17,   15
167,Estimates,Belize,,84,Country/Area,916,   100,   88,   78,   69,   60,   50,   40,   35,   30,   23,   20,   17,   15,   13
168,Estimates,Costa Rica,,188,Country/Area,916,   103,   93,   82,   70,   56,   35,   23,   17,   15,   12,   11,   10,   9,   7
169,Estimates,El Salvador,,222,Country/Area,916,   143,   135,   122,   110,   101,   93,   80,   61,   41,   29,   24,   22,   18,   15
170,Estimates,Guatemala,,320,Country/Area,916,   168,   155,   141,   127,   112,   96,   82,   68,   55,   45,   37,   31,   27,   21
171,Estimates,Honduras,,340,Country/Area,916,   169,   154,   135,   119,   104,   81,   65,   53,   43,   35,   28,   23,   18,   15
172,Estimates,Mexico,,484,Country/Area,916,   121,   101,   88,   79,   69,   57,   47,   39,   33,   25,   20,   17,   15,   14
173,Estimates,Nicaragua,,558,Country/Area,916,   172,   151,   131,   114,   98,   90,   80,   65,   48,   34,   26,   23,   18,   17
174,Estimates,Panama,,591,Country/Area,916,   86,   74,   62,   52,   43,   36,   34,   30,   26,   23,   21,   18,   16,   14
175,Estimates,South America,,931,Subregion,1830,   126,   114,   103,   93,   82,   72,   61,   48,   38,   31,   25,   19,   15,   14
176,Estimates,Argentina,,32,Country/Area,931,   64,   59,   60,   57,   48,   39,   32,   27,   23,   20,   17,   14,   12,   10
177,Estimates,Bolivia (Plurinational State of),,68,Country/Area,931,   178,   170,   162,   152,   141,   128,   114,   99,   83,   66,   52,   42,   32,   30
178,Estimates,Brazil,,76,Country/Area,931,   136,   124,   112,   101,   92,   83,   72,   55,   43,   34,   28,   20,   16,   13
179,Estimates,Chile,,152,Country/Area,931,   123,   118,   107,   88,   67,   44,   25,   18,   14,   11,   8,   8,   7,   7
180,Estimates,Colombia,,170,Country/Area,931,   117,   100,   86,   75,   63,   50,   38,   31,   26,   22,   20,   17,   14,   13
181,Estimates,Ecuador,,218,Country/Area,931,   138,   128,   115,   102,   90,   77,   63,   51,   41,   31,   24,   19,   15,   14
182,Estimates,French Guiana,2,254,Country/Area,931,   103,   89,   73,   51,   45,   42,   32,   25,   21,   17,   13,   11,   9,   9
183,Estimates,Guyana,,328,Country/Area,931,   72,   67,   62,   57,   56,   54,   52,   50,   45,   41,   35,   32,   32,   27
184,Estimates,Paraguay,,600,Country/Area,931,   73,   70,   62,   59,   57,   53,   47,   40,   34,   30,   27,   24,   21,   19
185,Estimates,Peru,,604,Country/Area,931,   159,   148,   133,   121,   104,   95,   80,   67,   50,   36,   25,   18,   14,   13
186,Estimates,Suriname,,740,Country/Area,931,   77,   67,   56,   54,   52,   50,   48,   44,   38,   33,   28,   24,   20,   17
187,Estimates,Uruguay,,858,Country/Area,931,   57,   53,   48,   47,   46,   42,   33,   23,   20,   16,   15,   11,   10,   9
188,Estimates,Venezuela (Bolivarian Republic of),,862,Country/Area,931,   101,   84,   69,   58,   46,   39,   32,   27,   23,   20,   17,   15,   15,   26
189,Estimates,AUSTRALIA/NEW ZEALAND,,927,SDG region,1828,   24,   22,   20,   18,   16,   13,   10,   9,   7,   6,   5,   5,   4,   3
190,Estimates,Australia,15,36,Country/Area,927,   24,   21,   20,   18,   16,   12,   10,   9,   7,   5,   5,   4,   4,   3
191,Estimates,New Zealand,16,554,Country/Area,927,   27,   24,   21,   18,   16,   14,   12,   10,   7,   6,   5,   5,   4,   4
192,Estimates,OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),,1835,SDG region,1828,   141,   122,   107,   93,   81,   71,   62,   57,   53,   50,   49,   46,   41,   36
193,Estimates,Melanesia,,928,Subregion,1835,   148,   129,   112,   98,   85,   74,   66,   60,   56,   53,   51,   48,   43,   38
194,Estimates,Fiji,,242,Country/Area,928,   87,   66,   54,   47,   44,   39,   32,   26,   22,   20,   19,   20,   20,   20
195,Estimates,New Caledonia,2,540,Country/Area,928,   117,   96,   79,   65,   54,   44,   36,   29,   24,   21,   17,   15,   13,   12
196,Estimates,Papua New Guinea,,598,Country/Area,928,   158,   141,   124,   108,   94,   82,   74,   68,   64,   61,   58,   54,   48,   42
197,Estimates,Solomon Islands,,90,Country/Area,928,   171,   140,   112,   88,   64,   48,   38,   33,   29,   26,   25,   23,   20,   15
198,Estimates,Vanuatu,,548,Country/Area,928,   122,   111,   99,   84,   71,   58,   45,   33,   27,   25,   24,   24,   24,   22
199,Estimates,Micronesia,,954,Subregion,1835,   104,   94,   83,   72,   63,   57,   53,   48,   42,   37,   33,   31,   29,   25
200,Estimates,Guam,14,316,Country/Area,954,   82,   71,   60,   50,   41,   34,   29,   24,   21,   17,   14,   11,   10,   9
201,Estimates,Kiribati,,296,Country/Area,954,   147,   134,   121,   105,   93,   88,   86,   78,   66,   58,   52,   51,   48,   43
202,Estimates,Micronesia (Fed. States of),,583,Country/Area,954,   95,   86,   76,   65,   56,   48,   45,   44,   43,   43,   40,   35,   30,   23
203,Estimates,Polynesia,17,957,Subregion,1835,   96,   81,   72,   64,   56,   45,   32,   24,   21,   17,   16,   15,   13,   12
204,Estimates,French Polynesia,2,258,Country/Area,957,   130,   100,   89,   80,   71,   59,   35,   20,   18,   10,   9,   9,   7,   7
205,Estimates,Samoa,,882,Country/Area,957,   94,   85,   78,   69,   59,   47,   35,   27,   23,   20,   17,   17,   15,   13
206,Estimates,Tonga,,776,Country/Area,957,   80,   69,   59,   46,   34,   27,   23,   20,   17,   16,   14,   14,   15,   13
207,Estimates,EUROPE AND NORTHERN AMERICA,,1829,SDG region,1828,   61,   44,   34,   28,   23,   20,   16,   14,   11,   9,   8,   7,   5,   5
208,Estimates,EUROPE,,917,SDG subregion,1829,   72,   50,   37,   30,   25,   22,   18,   16,   13,   10,   8,   6,   5,   4
209,Estimates,Eastern Europe,,923,Subregion,917,   89,   57,   40,   32,   28,   27,   24,   21,   19,   17,   14,   10,   8,   6
210,Estimates,Belarus,,112,Country/Area,923,   95,   57,   38,   26,   21,   22,   20,   16,   15,   15,   10,   6,   3,   3
211,Estimates,Bulgaria,,100,Country/Area,923,   90,   62,   36,   30,   25,   22,   17,   14,   15,   15,   13,   10,   8,   6
212,Estimates,Czechia,,203,Country/Area,923,   42,   23,   20,   22,   20,   17,   14,   11,   9,   5,   4,   3,   3,   2
213,Estimates,Hungary,,348,Country/Area,923,   72,   55,   43,   37,   35,   26,   20,   17,   13,   10,   7,   6,   5,   4
214,Estimates,Poland,,616,Country/Area,923,   79,   59,   50,   36,   32,   27,   24,   20,   16,   10,   7,   6,   4,   3
215,Estimates,Republic of Moldova,18,498,Country/Area,923,   81,   69,   59,   49,   46,   46,   36,   31,   29,   24,   19,   16,   14,   12
216,Estimates,Romania,,642,Country/Area,923,   91,   80,   54,   51,   39,   31,   26,   26,   23,   20,   17,   12,   8,   7
217,Estimates,Russian Federation,,643,Country/Area,923,   100,   59,   40,   31,   26,   29,   26,   24,   22,   21,   16,   11,   8,   6
218,Estimates,Slovakia,,703,Country/Area,923,   74,   38,   27,   25,   25,   22,   18,   14,   12,   9,   7,   6,   5,   5
219,Estimates,Ukraine,19,804,Country/Area,923,   79,   46,   31,   23,   21,   23,   20,   18,   17,   17,   15,   13,   9,   7
220,Estimates,Northern Europe,,924,Subregion,917,   34,   26,   22,   18,   16,   13,   11,   9,   7,   6,   5,   4,   4,   3
221,Estimates,Channel Islands,20,830,Country/Area,924,   32,   28,   27,   25,   23,   21,   18,   16,   14,   10,   9,   8,   7,   6
222,Estimates,Denmark,21,208,Country/Area,924,   28,   23,   20,   16,   12,   9,   8,   8,   6,   5,   5,   4,   4,   3
223,Estimates,Estonia,,233,Country/Area,924,   85,   50,   33,   24,   21,   22,   20,   18,   16,   12,   7,   5,   3,   2
224,Estimates,Finland,22,246,Country/Area,924,   33,   25,   19,   15,   12,   9,   6,   6,   5,   4,   3,   3,   2,   2
225,Estimates,Iceland,,352,Country/Area,924,   22,   18,   17,   13,   12,   9,   6,   6,   5,   4,   3,   2,   2,   1
226,Estimates,Ireland,,372,Country/Area,924,   41,   33,   28,   22,   18,   15,   10,   8,   7,   6,   5,   4,   3,   3
227,Estimates,Latvia,,428,Country/Area,924,   77,   45,   30,   22,   20,   23,   18,   15,   18,   16,   10,   8,   5,   3
228,Estimates,Lithuania,,440,Country/Area,924,   107,   64,   43,   27,   22,   22,   18,   15,   16,   11,   8,   6,   4,   4
229,Estimates,Norway,23,578,Country/Area,924,   22,   19,   17,   14,   11,   9,   8,   8,   6,   4,   3,   3,   2,   2
230,Estimates,Sweden,,752,Country/Area,924,   19,   17,   15,   12,   10,   8,   7,   6,   5,   4,   3,   3,   2,   2
231,Estimates,United Kingdom,24,826,Country/Area,924,   28,   24,   22,   19,   17,   14,   11,   9,   7,   6,   5,   5,   4,   4
232,Estimates,Southern Europe,,925,Subregion,917,   77,   63,   52,   41,   30,   22,   17,   13,   10,   8,   5,   4,   4,   3
233,Estimates,Albania,,8,Country/Area,925,   145,   125,   99,   77,   58,   47,   43,   38,   31,   26,   21,   17,   9,   8
234,Estimates,Bosnia and Herzegovina,,70,Country/Area,925,   189,   136,   98,   73,   49,   34,   26,   18,   18,   11,   10,   9,   7,   6
235,Estimates,Croatia,,191,Country/Area,925,   96,   71,   50,   35,   25,   22,   18,   14,   10,   7,   7,   6,   4,   4
236,Estimates,Greece,,300,Country/Area,925,   46,   41,   38,   34,   25,   21,   15,   12,   8,   7,   5,   3,   3,   3
237,Estimates,Italy,,380,Country/Area,925,   59,   48,   40,   32,   26,   17,   12,   9,   7,   5,   4,   3,   3,   3
238,Estimates,Malta,,470,Country/Area,925,   68,   40,   32,   27,   21,   15,   12,   10,   9,   7,   6,   6,   5,   5
239,Estimates,Montenegro,,499,Country/Area,925,   120,   104,   72,   50,   33,   29,   26,   21,   18,   12,   12,   11,   4,   3
240,Estimates,North Macedonia,,807,Country/Area,925,   136,   113,   95,   82,   69,   62,   52,   40,   27,   18,   13,   11,   9,   11
241,Estimates,Portugal,,620,Country/Area,925,   92,   88,   77,   61,   45,   30,   20,   14,   9,   6,   5,   3,   3,   3
242,Estimates,Serbia,25,688,Country/Area,925,   117,   103,   88,   69,   51,   40,   35,   22,   17,   16,   10,   7,   6,   5
243,Estimates,Slovenia,,705,Country/Area,925,   23,   19,   17,   17,   16,   14,   13,   10,   7,   5,   4,   3,   2,   2
244,Estimates,Spain,26,724,Country/Area,925,   63,   51,   42,   33,   23,   15,   11,   8,   7,   5,   4,   3,   3,   2
245,Estimates,Western Europe,,926,Subregion,917,   43,   34,   27,   21,   18,   13,   10,   8,   6,   5,   4,   4,   3,   3
246,Estimates,Austria,,40,Country/Area,926,   53,   42,   32,   26,   24,   16,   12,   9,   7,   5,   4,   4,   3,   3
247,Estimates,Belgium,,56,Country/Area,926,   45,   35,   27,   22,   18,   14,   11,   9,   8,   5,   4,   4,   3,   3
248,Estimates,France,27,250,Country/Area,926,   44,   33,   25,   20,   16,   12,   9,   8,   7,   5,   4,   4,   3,   3
249,Estimates,Germany,,276,Country/Area,926,   46,   39,   30,   23,   21,   16,   11,   8,   6,   5,   4,   4,   3,   3
250,Estimates,Luxembourg,,442,Country/Area,926,   44,   37,   29,   21,   18,   13,   12,   9,   7,   5,   5,   2,   3,   3
251,Estimates,Netherlands,28,528,Country/Area,926,   23,   18,   16,   13,   11,   9,   8,   7,   6,   5,   5,   4,   3,   3
252,Estimates,Switzerland,,756,Country/Area,926,   29,   24,   21,   17,   14,   10,   8,   7,   6,   5,   5,   4,   4,   3
253,Estimates,NORTHERN AMERICA,,918,SDG subregion,1829,   31,   28,   25,   22,   18,   14,   11,   10,   8,   7,   7,   7,   6,   6
254,Estimates,Canada,,124,Country/Area,918,   38,   32,   26,   21,   16,   12,   9,   7,   6,   5,   5,   5,   5,   5
255,Estimates,United States of America,29,840,Country/Area,918,   30,   27,   25,   22,   18,   14,   11,   10,   9,   7,   7,   7,   6,   6
